time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
30.4,1409.367936,1418.20428,-7.03311902,30130.93004,-75.52877398,36.13652078,32.12744822991259,45.18002841,-0.53465815,-0.246550533,2.1142142640297E-5,-0.0039476792084457,2.4579889411077E-5,421.9871412,994.2855883,8.86407E-4,625.932352,411.3727751,-12361.77303,-12.7692103,-20281.77485,0.001658502,22958.70718,-14.49580186,2.010908782,1184.62255
30.5,1409.350608,1418.213213,-7.046615955,30131.63403,-75.52829385,36.13690611,32.12744783023836,45.18056413,-0.53426822,-0.246786269,2.1772396214940002E-5,-0.003976327098202201,2.0855663742732E-5,422.7969573,994.2825631,8.86384E-4,625.9123328,411.3702717,-12361.38103,-12.76860566,-20281.20697,0.001661289,22958.06444,-14.49511345,2.010909036,1184.619095
30.6,1409.333281,1418.22213,-7.06002282,30132.33936,-75.52781372,36.13729145,32.127447430565674,45.1810995,-0.53388094,-0.247021937,2.2402649789583E-5,-0.0039992454100074,1.7131438074387E-5,423.6013692,994.279532,8.86361E-4,625.8922758,411.3677636,-12360.98929,-12.76799563,-20280.63762,0.00166759,22957.4209,-14.49442416,2.010909292,1184.615635
30.7,1409.315956,1418.231031,-7.073338506,30133.04603,-75.52733358,36.13767677,32.12744702089146,45.18163452,-0.533496352,-0.247257535,2.3032903364226003E-5,-0.0040278932997639,1.3407212406042E-5,424.4003104,994.2764952,8.86338E-4,625.8721814,411.3652508,-12360.59585,-12.76738201,-20280.05064,0.001673898,22956.77729,-14.49373915,2.010909549,1184.612168
30.8,1409.298633,1418.239916,-7.086563375,30133.75403,-75.52685344,36.1380621,32.127446611218794,45.18216918,-0.533114414,-0.247493064,2.3663156938869002E-5,-0.0040508116115691,9.682986737697E-6,425.1938025,994.2734527,8.86315E-4,625.8520497,411.3627332,-12360.20169,-12.76676717,-20279.47938,0.001680041,22956.13013,-14.49305829,2.010909808,1184.608696
30.9,1409.281313,1418.248786,-7.099696937,30134.46334,-75.52637329,36.13844741,32.12744619154459,45.18270349,-0.532734858,-0.247728523,2.4293410513511997E-5,-0.0040737299233743,5.958761069352E-6,425.9818162,994.2704045,8.86292E-4,625.8318811,411.360211,-12359.80779,-12.76615338,-20278.9092,0.001682586,22955.47695,-14.49237621,2.010910069,1184.605218
31.0,1409.263994,1418.257641,-7.112741086,30135.17396,-75.52589314,36.13883273,32.127445771870384,45.18323744,-0.53235782,-0.247963913,2.4923664088155E-5,-0.0041023778131308005,2.2574537128122E-6,426.7644651,994.2673507,8.86269E-4,625.8116759,411.3576841,-12359.41221,-12.76554266,-20278.33545,0.001680776,22954.82751,-14.49167671,2.010910331,1184.601734
31.1,1409.246678,1418.26648,-7.125694283,30135.88589,-75.52541298,36.13921804,32.12744535219773,45.18377104,-0.531983397,-0.248199232,2.5553917662798E-5,-0.0041310257028873,-1.4839606893867E-6,427.541657,994.2642913,8.86245E-4,625.7914342,411.3551525,-12359.01595,-12.76494561,-20277.76014,0.001670658,22954.17763,-14.49094813,2.010910596,1184.598245
31.2,1409.229364,1418.275304,-7.138556796,30136.5991,-75.52493282,36.13960334,32.127444922523544,45.18430429,-0.531611636,-0.248434483,2.6126875457928E-5,-0.0041539440146925,-5.1967272018291E-6,428.3134077,994.2612263,8.86222E-4,625.7711563,411.3526164,-12358.619,-12.76436177,-20277.18326,0.00165167,22953.48256,-14.49019019,2.010910863,1184.59475
31.3,1409.212052,1418.284114,-7.151327172,30137.31359,-75.52445265,36.13998864,32.127444492849364,45.18483719,-0.531242663,-0.248669666,2.6757129032571E-5,-0.004182591904449,-8.880845824515E-6,429.0796303,994.2581559,8.86199E-4,625.7508425,411.3500757,-12358.22235,-12.76376921,-20276.58938,0.001641222,22952.8311,-14.48946123,2.010911132,1184.59125
