time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
12.8,400.4055143,400.9227306,2.090063389,10119.20988,-75.65710421,36.03317675,32.18849236456539,45.02925271,2.330264119,-0.256363765,0.012034692007808085,0.09545912314790099,-0.0037987101817118997,-125.4038033,1076.929695,0.001748995,1448.889335,482.6007156,-1443.900487,3.109162625,-19939.63973,-0.445124143,22612.27231,4.887494519,0.526151903,335.7182713
12.9,400.4054733,400.9218532,2.154941187,10118.99752,-75.65696853,36.03328633,32.18849351466758,45.02915092,2.340395457,-0.255429806,0.011759672266145686,0.09920718386052339,-0.0036783890447346,-129.2964712,1076.930539,0.001749007,1448.901274,482.6014722,-1440.01501,3.102684827,-20025.15665,-0.497512869,22702.31849,4.86954109,0.526151113,335.7180303
13.0,400.4053457,400.9208809,2.206849929,10118.77933,-75.65683285,36.03339591,32.18849468476974,45.02905933,2.350867841,-0.254524486,0.011456004634726786,0.10228545691063884,-0.0035637974857085997,-132.4109957,1076.931406,0.001749019,1448.91354,482.6022496,-1436.351416,3.115291432,-20105.56435,-0.539631916,22786.96863,4.785937807,0.526150152,335.7176876
13.1,400.4051395,400.9198285,2.246582702,10118.55656,-75.65669717,36.03350549,32.18849587487189,45.02897726,2.36161629,-0.253650395,0.0111299343535183,0.10473387745656786,-0.0034663946605365,-134.7949621,1076.932292,0.001749031,1448.926064,482.6030433,-1432.905598,3.143490699,-20180.94783,-0.569311377,22866.31617,4.651220731,0.526149038,335.7172526
13.2,400.4048622,400.918709,2.274917421,10118.3304,-75.65656149,36.03361507,32.18849706497557,45.0289034,2.372579734,-0.252809458,0.010788909873856925,0.10659100555792272,-0.0033861805692183,-136.4950452,1076.933191,0.001749043,1448.938779,482.603849,-1429.674542,3.182568667,-20251.41001,-0.58576333,22940.47683,4.483640554,0.526147786,335.7167341
13.3,400.4045208,400.9175336,2.292615578,10118.10193,-75.65642581,36.03372465,32.1884982750777,45.02883605,2.383700953,-0.252002859,0.010440494238638373,0.10789482831652056,-0.003323155211754,-137.5569347,1076.934099,0.001749056,1448.951623,482.604663,-1426.653804,3.227236542,-20317.06199,-0.589442469,23009.54526,4.302761777,0.526146413,335.7161408
13.4,400.4041223,400.916312,2.300420204,10117.8722,-75.65629013,36.03383423,32.18849948517982,45.02877335,2.394926491,-0.251231049,0.010091849420301767,0.10868287446794236,-0.0032887777440461998,-138.0252123,1076.935012,0.001749068,1448.964538,482.6054814,-1423.839098,3.272261203,-20378.02801,-0.581835963,23073.68111,4.12724573,0.526144932,335.7154806
13.5,400.4036734,400.9150525,2.299054803,10117.64216,-75.65615445,36.03394381,32.18850069528349,45.0287135,2.406206558,-0.250493804,0.009749220658814029,0.10899112576172229,-0.0032658594322410002,-137.9432882,1076.935927,0.001749081,1448.977472,482.606301,-1421.225188,3.313014066,-20434.43383,-0.565278583,23132.99502,3.972961733,0.526143358,335.7147613
13.6,400.4031807,400.913762,2.289222118,10117.41268,-75.65601877,36.03405339,32.18850189538562,45.02865493,2.417494967,-0.24979034,0.009417248912315707,0.10885516287693794,-0.0032601298542897,-137.3533271,1076.936839,0.001749094,1448.990373,482.6071186,-1418.806679,3.345888995,-20486.41546,-0.542616186,23187.64815,3.85164984,0.526141704,335.7139904
13.7,400.4026503,400.9124463,2.271602841,10117.18457,-75.65588309,36.03416297,32.18850310548774,45.02859646,2.428748993,-0.249119469,0.00909914274445953,0.10830907680239955,-0.0032658594322410002,-136.2961704,1076.937746,0.001749106,1449.003197,482.6079312,-1416.577709,3.368560242,-20534.11948,-0.516729997,23237.7885,3.77017455,0.526139983,335.7131748
