time,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2,trueAirspeed_nmi_h
3.1,2.09554927105E7,0.258411387178,0.0,0.0,0.190798181805,99.0538386631,29846.3851769,7.06539429446E-7,0.0,32.1070068747,0.0,0.0,-0.012952736609917867,0.0,0.0,0.0,-5943.230319786,995.517612758,8.96165861004E-4,634.538575734,412.385416275,1.19522050761E-16,0.0738033549974,-0.105361851182,0.0,0.0,0.0,0.121462912426,6.55154422133,71.6422338099
3.2,2.09554826457E7,0.277935344731,0.0,0.0,0.199717764853,102.24258679,29836.3203507,7.59921520295E-7,0.0,32.1070377336,0.0,0.0,-0.013370597413640488,0.0,0.0,0.0,-6134.555207400001,995.561093128,8.96484656596E-4,634.814098024,412.421201684,1.22086343267E-16,0.0753785912741,-0.111135039015,0.0,0.0,0.0,0.12407301029,6.83916900286,73.1849390619
3.3,2.0955472262E7,0.298361459363,0.0,0.0,0.208841852065,105.430752295,29825.9366787,8.15770323721E-7,0.0,32.1070695712,0.0,0.0,-0.013788460684061008,0.0,0.0,0.0,-6325.8451377,995.605950921,8.96813551382E-4,635.098348645,412.458120746,1.24675335751E-16,0.0769685467802,-0.117083056323,0.0,0.0,0.0,0.126708568268,7.13606999754,74.7429006018
3.4,2.09554615595E7,0.319710251354,0.0,0.0,0.218171844625,108.618317745,29815.2342199,8.74141951854E-7,0.0,32.1071023874,0.0,0.0,-0.014206326477329292,0.0,0.0,0.0,-6517.0990647,995.652185884,8.97152543491E-4,635.391325978,412.496173253,1.27287381079E-16,0.0785721859037,-0.123206834014,0.0,0.0,0.0,0.129367930321,7.44226038091,76.315149982
3.5,2.09554505383E7,0.342002375946,0.0,0.0,0.227709042891,111.805265614,29804.2130354,9.35092886184E-7,0.0,32.1071361818,0.0,0.0,-0.014624194849881684,0.0,0.0,0.0,-6708.31593684,995.699797752,8.97501630994E-4,635.693028357,412.535358986,1.29920946824E-16,0.0801885439939,-0.129507243772,0.0,0.0,0.0,0.132049557419,7.75775372542,77.9007877197
3.6,2.09554391985E7,0.365258613612,0.0,0.0,0.237454653221,114.991578291,29792.8731876,9.98679950944E-7,0.0,32.1071709544,0.0,0.0,-0.015042065858612891,0.0,0.0,0.0,-6899.49469746,995.748786255,8.97860811907E-4,636.003454067,412.575677724,1.32574606482E-16,0.0818167219195,-0.135985105371,0.0,0.0,0.0,0.134752018632,8.08256399808,79.4989780414
3.7,2.09554275401E7,0.389499860966,0.0,0.0,0.247409794289,118.177238088,29781.2147411,1.06496028829E-6,0.0,32.1072067049,0.0,0.0,-0.015459939560532212,0.0,0.0,0.0,-7090.63428528,995.799151115,8.9823008419E-4,636.322601345,412.617129238,1.35247031287E-16,0.0834558810014,-0.142641193135,0.0,0.0,0.0,0.137473982829,8.41670555788,81.1089439906
3.8,2.09554155631E7,0.414747122296,0.0,0.0,0.257575502898,121.362227239,29769.237762,1.13399133514E-6,0.0,32.1072434331,0.0,0.0,-0.01587781601322191,0.0,0.0,0.0,-7281.73363434,995.850892046,8.98609445747E-4,636.650468379,412.659713291,1.37936982617E-16,0.0851052383099,-0.149476241642,0.0,0.0,0.0,0.140214210976,8.7601931534,82.7299628871
3.9,2.09554032676E7,0.441021501642,0.0,0.0,0.267952739349,124.546527907,29756.9423182,1.20583080153E-6,0.0,32.1072811389,0.0,0.0,-0.016295695274321537,0.0,0.0,0.0,-7472.79167442,995.904008754,8.98998894425E-4,636.987053308,412.703429643,1.40643304962E-16,0.0867640623106,-0.156490950759,0.0,0.0,0.0,0.14297154901,9.11304192029,84.3613621245
4.0,2.09553906538E7,0.468344195399,0.0,0.0,0.278542392385,127.730122185,29744.3284796,1.28053665041E-6,0.0,32.107319822,0.0,0.0,-0.01671357740181442,0.0,0.0,0.0,-7663.8073311,995.958500938,8.99398428016E-4,637.332354225,412.748278045,1.4336491943E-16,0.0884316688419,-0.163685990094,0.0,0.0,0.0,0.145744921248,9.47526737887,86.0025152863
4.1,2.09553777216E7,0.496736485389,0.0,0.0,0.28934528375,130.912992104,29731.3963176,1.35816707869E-6,0.0,32.1073594822,0.0,0.0,-0.017131462453855776,0.0,0.0,0.0,-7854.77952624,996.01436829,8.99808044253E-4,637.68636917,412.794258244,1.46100817751E-16,0.0901074174039,-0.171062002932,0.0,0.0,0.0,0.148533324316,9.84688543159,87.6528385659
4.2,2.09553644712E7,0.52621973237,0.0,0.0,0.300362172388,134.095119627,29718.1459055,1.43878049951E-6,0.0,32.1074001193,0.0,0.0,-0.017549350488887297,0.0,0.0,0.0,-8045.70717762,996.071610491,9.00227740814E-4,638.049096137,412.841369978,1.48850056756E-16,0.0917907077405,-0.178619609711,0.0,0.0,0.0,0.151335821556,10.2279123606,89.3117874675
4.3,2.09553509026E7,0.556815369959,0.0,0.0,0.31159375832,137.27648666,29704.5773186,1.52243552565E-6,0.0,32.107441733,0.0,0.0,-0.017967241565579873,0.0,0.0,0.0,-8236.5891996,996.130227219,9.00657515318E-4,638.420533066,412.88961298,1.51611753296E-16,0.0934809766931,-0.186359411101,0.0,0.0,0.0,0.154151537872,10.618364825,90.9788537712
4.4,2.09553370159E7,0.58854489891,0.0,0.0,0.323040686206,140.457075047,29690.6906337,1.60919095388E-6,0.0,32.1074843232,0.0,0.0,-0.018385135742604367,0.0,0.0,0.0,-8427.424502819998,996.190218139,9.01097365329E-4,638.800677854,412.938986977,1.54385079571E-16,0.0951776953079,-0.194281990735,0.0,0.0,0.0,0.156979655003,11.0182598589,92.6535627426
4.5,2.09553228112E7,0.621429881751,0.0,0.0,0.334703548643,143.636866576,29676.4859297,1.69910575028E-6,0.0,32.1075278896,0.0,0.0,-0.018803033079032742,0.0,0.0,0.0,-8618.211994559999,996.251582913,9.0154728835E-4,639.189528342,412.989491689,1.57169258832E-16,0.0968803661763,-0.202387917616,0.0,0.0,0.0,0.15981940717,11.427614868,94.3354705683
4.6,2.09553082886E7,0.655491937724,0.0,0.0,0.346582889201,146.815842977,29661.9632871,1.79223903649E-6,0.0,32.107572432,0.0,0.0,-0.019220933633936933,0.0,0.0,0.0,-8808.950578619999,996.314321191,9.02007281829E-4,639.587082324,413.041126828,1.59963561434E-16,0.0985885209921,-0.210677748266,0.0,0.0,0.0,0.162670077079,11.8464476278,96.0241620005
4.7,2.09552934481E7,0.690752738027,0.0,0.0,0.358679205217,149.993985926,29647.1227884,1.88865007661E-6,0.0,32.10761795,0.0,0.0,-0.01963883746661808,0.0,0.0,0.0,-8999.63915556,996.378432617,9.02477343156E-4,639.993337544,413.093892103,1.62767301213E-16,0.100301718307,-0.219152028621,0.0,0.0,0.0,0.165530992255,12.2747762805,97.7192481932
4.8,2.09552782898E7,0.72723400132,0.0,0.0,0.370992950388,153.171277044,29631.9645179,1.988398265E-6,0.0,32.1076644436,0.0,0.0,-0.020056744636434615,0.0,0.0,0.0,-9190.27662264,996.443916829,9.0295746966E-4,640.408291696,413.147787212,1.65579832152E-16,0.102019541467,-0.227811295721,0.0,0.0,0.0,0.16840152167,12.7126193323,99.420364716
